DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2047152-1-DCA,Business,12/31/19,Inactive,1/6/17,Tobacco Retail Dealer,ARRIS DELI GROCERY CORP.,,1753,AMSTERDAM AVE,,NEW YORK,NY,10031,917-475-1227,Manhattan,1,109,7,1061415,1020610061,MN04,231,,-73.94679055,40.82633554,"(40.8263355356329, -73.94679055144314)"
1432537-DCA,Business,12/31/13,Inactive,5/29/12,Tobacco Retail Dealer,B A N DELI & GROCERY CORP,,911,MELROSE AVE,,BRONX,NY,10451,7184026540,Bronx,2,203,17,2001799,2024080017,BX35,141,,-73.91357197,40.82471525,"(40.82471525363848, -73.91357197161793)"
1273902-DCA,Business,12/31/16,Inactive,12/6/07,Tobacco Retail Dealer,STAR LITE DELI CORP.,,296,NEW LOTS AVE,,BROOKLYN,NY,11207,718-257-2125,Brooklyn,3,305,42,3096272,3042960001,BK85,1130,,-73.89531567,40.66084395,"(40.6608439485766, -73.89531566710392)"
2058956-2-DCA,Business,12/31/18,Inactive,10/3/17,Tobacco Retail Dealer,LA BODEGUITA DELI GROCERY CORP,,2236,AMSTERDAM AVE,,NEW YORK,NY,10032,347-513-7287,Manhattan,1,112,10,1063081,1021280051,MN36,253,,-73.9355129,40.84180721,"(40.84180721348904, -73.93551290068638)"
1454668-DCA,Business,12/31/14,Inactive,1/23/13,Tobacco Retail Dealer,"MALCOLM X BLVD DELI, INC.",,92,MALCOLM X BLVD,,BROOKLYN,NY,11221,3474145225,Brooklyn,3,303,36,3044100,3016210042,BK35,291,,-73.93060716,40.69065147,"(40.690651466050895, -73.93060716089313)"
1436477-DCA,Business,12/31/15,Inactive,7/3/12,Tobacco Retail Dealer,"AHMED, ARWAN H",ST 5 DELI AND GROCERY,45,ELLIOT PL,,BRONX,NY,10452,9176454223,Bronx,2,204,14,2008079,2028420023,BX63,22101,,-73.91696843,40.83916592,"(40.83916592286413, -73.91696842616304)"
1284285-DCA,Business,12/31/13,Inactive,5/5/08,Tobacco Retail Dealer,KING GOURMET DELI II CORP.,,622,SAINT NICHOLAS AVE,,NEW YORK,NY,10030,2122348822,Manhattan,1,110,7,1060914,1020480041,MN03,22102,,-73.94611906,40.82115594,"(40.821155943075816, -73.946119058529)"
1382880-DCA,Business,12/31/16,Inactive,2/17/11,Tobacco Retail Dealer,A & A DELI GROCERY NY CORP.,,588,NOSTRAND AVE,,BROOKLYN,NY,11216,7186222592,Brooklyn,3,303,36,3053936,3018660028,BK61,247,,-73.94968448,40.67862556,"(40.67862556266137, -73.94968448467175)"
2003150-807-DCA,Business,12/31/15,Inactive,2/3/14,Tobacco Retail Dealer,LOS DOS REYES DELI LLC,,2499,BOSTON RD,,BRONX,NY,10467,3475797354,Bronx,2,211,15,2051338,2044340001,BX07,330,,-73.86549615,40.8632461,"(40.86324610099385, -73.86549614950842)"
2044519-1-DCA,Business,12/31/17,Inactive,10/6/16,Tobacco Retail Dealer,BIG BOY DELI & GRILL CORP.,,214,GORDON ST,,STATEN ISLAND,NY,10304,3477231606,Staten Island,5,501,49,5014396,5005630094,SI37,29,,-74.08311068,40.62187735,"(40.62187735314847, -74.0831106828887)"
1463732-DCA,Business,12/31/14,Inactive,5/3/13,Tobacco Retail Dealer,B1 DELI FOOD CORP.,,384,BEDFORD PARK BLVD,,BRONX,NY,10458,3472972743,Bronx,2,207,15,2016424,2032790062,BX05,40702,,-73.88395908,40.86764943,"(40.8676494308153, -73.88395907696933)"
2015632-1-DCA,Business,12/31/15,Inactive,11/18/14,Tobacco Retail Dealer,108 GOURMET DELI INC.,,10802,GUY R BREWER BLVD,,JAMAICA,NY,11433,347-251-0492,Queens,4,412,28,4216178,4101500037,QN01,260,,-73.79106799,40.69630165,"(40.69630165313885, -73.79106798851468)"
1079173-DCA,Business,3/31/14,Inactive,2/12/08,Stoop Line Stand,"SOLIS, VICENTE A",YUCA MEXICAN PRODUCE & DELI VARIETY STORE,1345,AMSTERDAM AVE,,NEW YORK,NY,10027,2122808585,Manhattan,1,109,7,1084098,1019660033,MN09,20901,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95601281,40.81371097,"(40.81371097281381, -73.956012811661)"
2020088-2-DCA,Business,12/31/18,Inactive,3/27/15,Tobacco Retail Dealer,"HASSAN, ZEYAD",COMMUNITY MERRICK DELI,10914,MERRICK BLVD,,JAMAICA,NY,11433,718-206-9102,Queens,4,412,27,4216861,4101880006,QN01,258,,-73.78397964,40.69693359,"(40.696933589202935, -73.78397963504769)"
2066626-1-DCA,Business,12/31/19,Inactive,2/23/18,Tobacco Retail Dealer,STAR DELI & CONVENIENCE CORP,,181,WOODRUFF AVE,,BROOKLYN,NY,11226,347-691-6030,Brooklyn,3,314,40,3115931,3050540035,BK42,50803,,-73.96014694,40.65468971,"(40.65468970961191, -73.96014693808547)"
2052119-2-DCA,Business,12/31/18,Inactive,4/28/17,Tobacco Retail Dealer,SAJOMA DELI GROCERY NY CORP.,,772,MILLER AVE,,BROOKLYN,NY,11207,347-240-5152,Brooklyn,3,305,42,3096720,3043030037,BK85,1122,,-73.88778791,40.66197045,"(40.66197044627414, -73.88778791474424)"
1419835-DCA,Business,12/31/15,Inactive,2/21/12,Tobacco Retail Dealer,NEW HENRY DELI CORP.,,721,HENRY ST,,BROOKLYN,NY,11231,3477254347,Brooklyn,3,306,38,3008453,3005360001,BK33,59,,-74.0031365,40.67636385,"(40.676363848432715, -74.00313650124755)"
2017937-2-DCA,Business,12/31/16,Inactive,2/4/15,Tobacco Retail Dealer,KING FAHD DELI AND GROCERY INC,,13202,LIBERTY AVE,,SOUTH RICHMOND HILL,NY,11419,347-659-3446,Queens,4,410,28,4205145,4095920104,,,,-73.81397274,40.69063457,"(40.690634567712905, -73.81397274029032)"
1450247-DCA,Business,3/31/16,Inactive,11/16/12,Stoop Line Stand,ANDYDIANA DELI GROCERY CORP.,,242,CENTRAL AVE,,BROOKLYN,NY,11221,7183810265,Brooklyn,3,304,34,3074392,3032650040,BK78,421,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.923669,40.69722629,"(40.69722628571834, -73.92366900282043)"
1346109-DCA,Business,12/31/13,Inactive,3/1/10,Tobacco Retail Dealer,CHRISTIANO MARKET & DELI INC. I,,3441,FULTON ST,,BROOKLYN,NY,11208,7183481180,Brooklyn,3,305,37,3092472,3041350001,BK83,1184,,-73.86853167,40.68470152,"(40.68470151914139, -73.86853166587387)"
1136391-DCA,Business,12/31/11,Inactive,4/16/03,Tobacco Retail Dealer,"TEJADA, RAMON S.",LA CUMBRE DELI & GROCERY,79,E BURNSIDE AVE,,BRONX,NY,10453,7185613590,Bronx,2,205,14,2013956,2031780060,BX41,241,,-73.90597274,40.85330096,"(40.85330096084688, -73.90597273624344)"
1373153-DCA,Business,12/31/11,Inactive,10/4/10,Tobacco Retail Dealer,"HEALTHY CHOICE DELI & GROCERY, INC.",,3565A,BOSTON RD,,BRONX,NY,10469,7185472576,Bronx,2,,,,,BX03,386,,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
1045249-DCA,Business,12/31/15,Inactive,11/1/00,Tobacco Retail Dealer,MILLION 84TH STREET CORNER DELI CORP.,,1624,2ND AVE,,NEW YORK,NY,10028,2125357800,Manhattan,1,108,5,1049951,1015470001,MN32,14601,,-73.95255299,40.77675182,"(40.776751819975026, -73.95255298770871)"
1281407-DCA,Business,12/31/15,Inactive,4/8/08,Tobacco Retail Dealer,JC CENTRAL AVE DELI GROCERY CORP.,,372,CENTRAL AVE,,BROOKLYN,NY,11221,7184435223,Brooklyn,3,304,34,3076102,3033230043,BK78,417,,-73.91863089,40.69436278,"(40.694362784810394, -73.91863088542817)"
1222574-DCA,Business,3/31/12,Inactive,4/3/06,Stoop Line Stand,"FIRST AVENUE DELI & GROCERY, INC.",,196,1ST AVE,,NEW YORK,NY,10009,2129791588,Manhattan,1,103,2,1005972,1004390008,MN22,34,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 6, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.98359771,40.7299076,"(40.72990760095304, -73.98359771086504)"
2015311-1-DCA,Business,12/31/15,Inactive,11/6/14,Tobacco Retail Dealer,ALIANA DELI GROCERY CORP.,,646,E 241ST ST,,BRONX,NY,10470,917-682-2433,Bronx,2,212,11,2071077,2050820028,BX62,414,,-73.85199951,40.90416665,"(40.90416665094277, -73.85199951391482)"
1296109-DCA,Business,12/31/13,Inactive,8/19/08,Tobacco Retail Dealer,THIRD AVENUE DELI GROCERY INC.,,7702,3RD AVE,,BROOKLYN,NY,11209,7189999999,Brooklyn,3,310,43,3149751,3059590041,BK31,64,,-74.02843943,40.62990494,"(40.629904941253095, -74.02843943132319)"
2044638-1-DCA,Business,12/31/17,Inactive,10/12/16,Tobacco Retail Dealer,MY DELI GROCERY 1 CORP,,3700A,WHITE PLAINS RD,,BRONX,NY,10467,347-284-7997,Bronx,2,212,12,2057950,2046640048,BX44,390,,-73.86392219,40.88154864,"(40.88154863659815, -73.86392219248654)"
2007551-DCA,Business,3/31/16,Inactive,5/6/14,Stoop Line Stand,QUICK STOP & SHOP DELI GROCERY CORP,,9202,37TH AVE,,JACKSON HEIGHTS,NY,11372,7184243160,Queens,4,403,21,4036430,4014800001,QN28,275,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.87485821,40.75073384,"(40.75073383782458, -73.8748582142067)"
1068656-DCA,Business,12/31/16,Inactive,12/27/00,Tobacco Retail Dealer,"LOPEZ, GILBERTO A",COUNTRY BOY DELI-GROCERY,9710,32ND AVE,,EAST ELMHURST,NY,11369,7188986489,Queens,4,403,21,4035022,4014270005,QN27,361,,-73.87145342,40.75889846,"(40.75889846062464, -73.87145341827836)"
1411794-DCA,Business,12/31/12,Inactive,10/27/11,Tobacco Retail Dealer,DOMINICAN DELI GROCERY AND SANDWICH LTD,,10809,101ST AVE,,S RICHMOND HL,NY,11419,7184413034,Queens,4,409,28,4197914,4094100032,QN54,110,,-73.83514056,40.68736213,"(40.6873621294181, -73.83514056181004)"
1304211-DCA,Business,3/31/12,Inactive,11/13/08,Stoop Line Stand,"ALL SEASON GROCERY & DELI, INC.",,3118,36TH AVE,,ASTORIA,NY,11106,7188101558,Queens,4,401,26,4007907,4006000033,QN68,51,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 3, 5.01 to 10 foot stands: 0",-73.92953515,40.75647012,"(40.75647012439238, -73.9295351495724)"
1272755-DCA,Business,12/31/13,Inactive,11/15/07,Tobacco Retail Dealer,APONTE DELI GROCERY CORP.,,3815,GREENPOINT AVE,,LONG IS CITY,NY,11101,7188293655,Queens,4,402,26,4003281,4002310003,QN31,189,,-73.92772476,40.73837836,"(40.73837835804663, -73.92772475794126)"
1161772-DCA,Business,12/31/12,Inactive,3/11/04,Tobacco Retail Dealer,TENARES DELI & GROCERY CORP.,,1872,BERGEN ST,,BROOKLYN,NY,11233,7184957325,Brooklyn,3,316,41,3039023,3014520011,BK79,303,,-73.91904098,40.67440583,"(40.67440583038239, -73.91904097629326)"
2051396-2-DCA,Business,12/31/18,Inactive,4/18/17,Tobacco Retail Dealer,PAPALILO DELI GROCERY CORP,,1665,TOPPING AVE,,BRONX,NY,10457,7186187636,Bronx,2,204,15,2007335,2027910017,BX41,22902,,-73.90591111,40.84320314,"(40.8432031352498, -73.90591111049613)"
1328476-DCA,Business,12/31/10,Inactive,8/6/09,Tobacco Retail Dealer,K & M 24 GOURMET DELI CORP.,,2107,1ST AVE,,NEW YORK,NY,10029,7187878855,Manhattan,1,111,8,1052807,1016800023,MN33,170,,-73.93901814,40.79107297,"(40.79107296615564, -73.9390181402258)"
1066669-DCA,Business,12/31/11,Inactive,11/22/00,Tobacco Retail Dealer,"NASSER, CINDY KAID",EXPRESS DELI,131,BUTLER ST,,BROOKLYN,NY,11231,7182468074,Brooklyn,3,306,33,3006435,3004030044,BK38,69,,-73.99031547,40.68345323,"(40.68345323290567, -73.99031547355114)"
2025003-2-DCA,Business,12/31/18,Inactive,6/29/15,Tobacco Retail Dealer,STEP IN DELI GROCERY LLC,,130,W FORDHAM RD,,BRONX,NY,10468,474-162-2306,Bronx,2,207,14,2014948,2032250114,BX30,255,,-73.90671492,40.86278451,"(40.86278450813255, -73.90671492158552)"
1048223-DCA,Business,12/31/15,Inactive,11/30/00,Tobacco Retail Dealer,"NAJI, MUNSAR A",RAINBOW DELI SUPERMARKET,1717,BROADWAY,,BROOKLYN,NY,11207,7184532508,Brooklyn,3,304,37,3079858,3034380007,BK78,403,,-73.91139342,40.68344972,"(40.683449717933684, -73.91139342329232)"
1454158-DCA,Business,12/31/16,Inactive,1/17/13,Tobacco Retail Dealer,13TH AVE DELI & GROCERY INC,,7024,13TH AVE,,BROOKLYN,NY,11228,3472170018,Brooklyn,3,310,43,3157033,3061660050,BK30,196,,-74.00467217,40.62296953,"(40.6229695345328, -74.00467216988)"
2007925-1713-DCA,Business,12/31/15,Inactive,5/12/14,Tobacco Retail Dealer,197 DELI GROCERY CORP,,197,MADISON ST,,NEW YORK,NY,10002,347-556-8466,Manhattan,1,103,1,1003253,1002730020,MN28,6,,-73.99036174,40.71262462,"(40.712624620513665, -73.99036173504172)"
1435269-DCA,Business,12/31/13,Inactive,6/22/12,Tobacco Retail Dealer,AA & J DELI GROCERY CORP,,2952,FULTON ST,,BROOKLYN,NY,11207,,Brooklyn,3,305,37,3087962,3039530026,BK82,1170,,-73.8858511,40.67955159,"(40.67955159225693, -73.88585110240007)"
1183883-DCA,Business,12/31/11,Inactive,11/1/04,Tobacco Retail Dealer,3875 GROCERY DELI INC.,,3875,BROADWAY,,NEW YORK,NY,10032,2129238505,Manhattan,1,112,10,1063354,1021370026,MN36,245,,-73.94271276,40.83703522,"(40.83703521917772, -73.94271276381586)"
1323638-DCA,Business,12/31/12,Inactive,6/24/09,Tobacco Retail Dealer,JUNIPER PARK DELI INC.,,6301,DRY HARBOR RD,,MIDDLE VLG,NY,11379,7184260956,Queens,4,405,30,4069276,4029930006,QN21,663,,-73.87406449,40.72193774,"(40.72193773975477, -73.87406448930408)"
1270130-DCA,Business,12/31/10,Inactive,10/10/07,Tobacco Retail Dealer,"ZAMORA, CYNTHIA V",VZ DELI GROCERY,1250A,MORRISON AVE,,BRONX,NY,10472,7186171404,Bronx,2,,,,,BX08,62,,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
2073304-1-DCA,Business,11/30/21,Inactive,6/13/18,Electronic Cigarette Dealer,GREEN MOUNTAIN GROCERY & DELI LLC,169 GOURMET DELI,169,E 205TH ST,,BRONX,NY,10458,347-577-6089,Bronx,2,207,11,2017392,2033120068,BX05,413,,-73.88535235,40.87529206,"(40.875292057286885, -73.88535234843717)"
1364187-DCA,Business,12/31/15,Inactive,7/28/10,Tobacco Retail Dealer,WILLIS FOOD DELI CORP.,,408,E 138TH ST,,BRONX,NY,10454,7187427620,Bronx,2,201,8,2000238,2022820008,BX39,25,,-73.92228029,40.8088405,"(40.80884049831876, -73.9222802900544)"
1347555-DCA,Business,12/31/11,Inactive,3/17/10,Tobacco Retail Dealer,BENSARAA DELI & GROCERY CORP.,,4623,CHURCH AVE,,BROOKLYN,NY,11203,7186903722,Brooklyn,3,317,41,3109214,3048830035,BK91,870,,-73.93397053,40.65158429,"(40.65158429090885, -73.93397053204163)"
2051236-2-DCA,Business,12/31/18,Inactive,4/14/17,Tobacco Retail Dealer,GREEN VILLAGE DELI INC,,21511,JAMAICA AVE,,JAMAICA,NY,11428,,Queens,4,413,23,4226297,4106070045,QN34,542,,-73.74035825,40.71719871,"(40.71719870571081, -73.74035825484492)"
1433931-DCA,Business,12/31/15,Inactive,6/14/12,Tobacco Retail Dealer,MARCUS DELI GROCERY INC.,,362,MARCUS GARVEY BLVD,,BROOKLYN,NY,11221,7184434397,Brooklyn,3,303,36,3052165,3018310050,BK35,275,,-73.93840147,40.68473543,"(40.684735430360895, -73.93840147264758)"
1343553-DCA,Business,12/31/11,Inactive,1/25/10,Tobacco Retail Dealer,"SUNSET PARK DELI, INC.",,5001,6TH AVE,,BROOKLYN,NY,11220,7188712021,Brooklyn,3,307,38,3013342,3007930008,BK34,98,,-74.00819415,40.64368974,"(40.64368974168652, -74.00819415079786)"
1054178-DCA,Business,12/31/10,Inactive,12/1/00,Tobacco Retail Dealer,1671 MACOMBS GROCERY & DELI CORP.,,1671,MACOMBS RD,,BRONX,NY,10453,7182993224,Bronx,2,205,16,2008854,2028760177,BX36,21502,,-73.91619091,40.84817075,"(40.84817074873448, -73.91619091459044)"
1462482-DCA,Business,12/31/14,Inactive,4/15/13,Tobacco Retail Dealer,NAFA FLATBUSH DELI CORP,,995,FLATBUSH AVE,,BROOKLYN,NY,11226,4045795088,Brooklyn,3,314,40,3117675,3051260009,BK95,794,,-73.95811189,40.64701183,"(40.6470118285951, -73.95811189320025)"
1352023-DCA,Business,12/31/11,Inactive,4/28/10,Tobacco Retail Dealer,"NICE DELI & GROCERY, INC.",,554,MORRIS AVE,,BRONX,NY,10451,7188067180,Bronx,2,201,17,2000915,2023310003,BX34,65,,-73.92259869,40.8177144,"(40.81771439926511, -73.92259869435833)"
2047149-1-DCA,Business,12/31/19,Inactive,1/6/17,Tobacco Retail Dealer,JJP DELI GROCERY INC,,1406,WHITE PLAINS RD,,BRONX,NY,10462,718-684-3207,Bronx,2,209,18,2029060,2039370044,BX46,21602,,-73.86322397,40.83598025,"(40.835980249000905, -73.86322396793075)"
1083520-DCA,Business,12/31/10,Inactive,6/7/01,Tobacco Retail Dealer,"HIDALGO SANTANA, JACQUELINE",SANTANA DELI GROCERY,2001,WHITE PLAINS RD,,BRONX,NY,10462,7187928763,Bronx,2,211,15,2047876,2042560014,BX37,230,,-73.86789039,40.85005233,"(40.85005233010149, -73.86789038662666)"
1125049-DCA,Business,12/31/15,Inactive,10/16/02,Tobacco Retail Dealer,"825 MORRIS PARK DELI, INC.",,825,MORRIS PARK AVE,,BRONX,NY,10462,7187944293,Bronx,2,211,13,2043719,2040550020,BX37,232,,-73.86164524,40.84616125,"(40.846161246652784, -73.86164523609844)"
1426745-DCA,Business,12/31/15,Inactive,4/26/12,Tobacco Retail Dealer,AZAM DELI MARKET INC.,,107,MARCUS GARVEY BLVD,,BROOKLYN,NY,11206,3479554000,Brooklyn,3,303,36,3042921,3015880001,BK35,283,,-73.94046535,40.69521331,"(40.69521330546442, -73.94046535370316)"
2036347-DCA,Business,3/31/18,Inactive,4/19/16,Stoop Line Stand,314 EAST DELI GROCERY CORP.,,314,E 188TH ST,,BRONX,NY,10458,718-450-3267,Bronx,2,205,15,2010998,2030220058,BX05,39902,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.89500841,40.86064182,"(40.860641817415434, -73.89500840605352)"
1351867-DCA,Business,12/31/19,Inactive,4/30/10,Tobacco Retail Dealer,FIRST & FIRST FINEST DELI CORP.,,18,1ST AVE,,NEW YORK,NY,10009,212-673-2613,Manhattan,1,103,2,1005732,1004290005,MN22,3002,,-73.98822078,40.72353759,"(40.72353758650293, -73.9882207753886)"
2010086-2145-DCA,Business,12/31/19,Inactive,6/27/14,Tobacco Retail Dealer,ALEXANDER'S EXPRESS DELI & GROCERY CORP,,561,W 145TH ST,,NEW YORK,NY,10031,2122817028,Manhattan,1,109,7,1061928,1020770001,MN04,229,,-73.94918288,40.82590569,"(40.82590569430409, -73.94918288426469)"
2056300-2-DCA,Business,12/31/18,Inactive,7/26/17,Tobacco Retail Dealer,6408 DELI & GROCERY CORP,,6408,BEACH CHANNEL DR,,ARVERNE,NY,11692,917-443-4446,Queens,4,414,31,4302813,4160380070,QN12,964,,-73.79345075,40.59301669,"(40.59301669386795, -73.79345074762531)"
1388382-DCA,Business,12/31/12,Inactive,4/18/11,Tobacco Retail Dealer,MCKING FRIED CHICKEN & DELI INC.,,790A,FRANKLIN AVE,,BROOKLYN,NY,11238,3474761406,Brooklyn,3,,,,,,,,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
2021070-2-DCA,Business,12/31/18,Inactive,4/15/15,Tobacco Retail Dealer,"AAYAAN, INC",BOWNE BAYSIDE DELI,15009,BAYSIDE AVE,,FLUSHING,NY,11354,978-602-4160,Queens,4,407,19,4109018,4048230003,QN51,1047,,-73.81549778,40.77153061,"(40.77153061433001, -73.81549777894088)"
2071138-1-DCA,Business,11/30/19,Inactive,5/14/18,Electronic Cigarette Dealer,AKSHAR 61 INC,HOUSTON VILLAGE FARM DELI CAFE & GROCERY,61,1ST AVE,,NEW YORK,NY,10003,212-475-8048,Manhattan,1,103,2,1006177,1004450031,MN22,38,,-73.98716703,40.7250416,"(40.725041601019825, -73.98716702984578)"
2098591-2-DCA,Business,12/31/22,Active,5/5/21,Tobacco Retail Dealer,LUCERO DELI GROCERY CORP,,5401,6TH AVE,,BROOKLYN,NY,11220,718-853-6155,Brooklyn,3,307,38,3014722,3008250010,,,,-74.0105252,40.64144706,"(40.641447062458546, -74.01052520230708)"
2009326-1971-DCA,Business,12/31/17,Inactive,6/9/14,Tobacco Retail Dealer,"LUCKY 7 GOURMET DELI 4, INC.",,244,11TH ST,,BROOKLYN,NY,11215,7187787778,Brooklyn,3,306,39,3022817,3010210043,BK37,117,,-73.99011926,40.66933135,"(40.669331351834664, -73.99011926036913)"
2038346-1-DCA,Business,12/31/17,Inactive,5/27/16,Tobacco Retail Dealer,CACERES MINIMARKET & DELI INC,,5202,CHURCH AVE,,BROOKLYN,NY,11203,718-345-5089,Brooklyn,3,317,41,3102927,3047000001,BK96,862,,-73.92831546,40.65219299,"(40.65219299194127, -73.9283154594219)"
1418929-DCA,Business,12/31/15,Inactive,2/8/12,Tobacco Retail Dealer,"CORONEL-CABRERA, GUIDO V.",CORONEL'S DELI GROCERY,10806,39TH AVE,,CORONA,NY,11368,3478482005,Queens,4,403,21,4044857,4017800095,QN26,401,,-73.85864728,40.75167849,"(40.7516784924708, -73.85864728004489)"
1277500-DCA,Business,12/31/10,Inactive,2/13/08,Tobacco Retail Dealer,"JAY STREET DELI, INC.",,408,JAY ST,,BROOKLYN,NY,11201,7184880967,Brooklyn,3,302,33,3000371,3001500001,BK38,11,,-73.98733207,40.69190135,"(40.691901347139, -73.98733207291171)"
2058653-2-DCA,Business,12/31/18,Inactive,9/26/17,Tobacco Retail Dealer,RODRI LASCO LLC,LUCY'S DELI AND SALAD BOX,584,MORRIS AVE,,BRONX,NY,10451,718-484-7929,Bronx,2,201,17,2001820,2024100001,BX34,65,,-73.92235602,40.81824122,"(40.81824122235686, -73.92235601991734)"
1365427-DCA,Business,12/31/15,Inactive,8/6/10,Tobacco Retail Dealer,MI QUERIDO DELI GROCERY CORP.,,511,SOUNDVIEW AVE,,BRONX,NY,10473,7188933826,Bronx,2,209,18,2021481,2035240005,BX09,16,,-73.86009745,40.81562166,"(40.815621663381364, -73.86009745186838)"
2001403-369-DCA,Business,12/31/18,Inactive,12/9/13,Tobacco Retail Dealer,M FAMOUS GOURMET DELI INC,,3506,WHITE PLAINS RD,,BRONX,NY,10467,347-427-6432,Bronx,2,212,12,2057676,2046570017,BX44,380,,-73.8663458,40.87761009,"(40.87761008975424, -73.86634580146504)"
1452593-DCA,Business,12/31/13,Inactive,12/20/12,Tobacco Retail Dealer,34-18 STEINWAY SWEET SPOT DELI LLC,,3418,STEINWAY ST,,LONG IS CITY,NY,11101,7183923814,Queens,4,401,26,4542720,4006720013,QN70,157,,-73.9212227,40.75625339,"(40.75625339432326, -73.92122270268325)"
1469062-DCA,Business,12/31/18,Inactive,7/10/13,Tobacco Retail Dealer,BETEL MINI MARKET & DELI CORP.,,187,YORK ST,,BROOKLYN,NY,11201,718-246-8115,Brooklyn,3,302,35,3000153,3000550042,BK38,21,,-73.98330539,40.70138675,"(40.701386750111766, -73.98330538627454)"
1454512-DCA,Business,3/31/14,Inactive,1/22/13,Stoop Line Stand,MOHAMED A AISA,CHARLIE'S DELI & GRILL,10501,JAMAICA AVE,,JAMAICA,NY,11418,7184413867,Queens,4,409,30,4192047,4092010046,QN54,26,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 4, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.84186108,40.69523808,"(40.69523808293854, -73.8418610759746)"
2013364-1-DCA,Business,12/31/19,Inactive,9/15/14,Tobacco Retail Dealer,SHAYONA 2 DELI & GROCERY INC,,8447,PARSONS BLVD,,JAMAICA,NY,11432,718-523-4678,Queens,4,408,24,4209328,4097820015,QN35,450,,-73.80665629,40.71300887,"(40.71300887148253, -73.80665628804313)"
1152506-DCA,Business,12/31/14,Inactive,9/25/03,Tobacco Retail Dealer,KARDAM CONVENIENCE STORE CORP.,PINOCCHIO DELI,13502,LEFFERTS BLVD,,S OZONE PARK,NY,11420,7188439237,Queens,4,410,32,4256597,4118050033,QN55,838,,-73.82097248,40.67027118,"(40.67027117706191, -73.82097248182106)"
2000433-125-DCA,Business,12/31/14,Inactive,11/5/13,Tobacco Retail Dealer,D&D EDGE WATER DELI INC,,4,WILLOW AVE,,STATEN ISLAND,NY,10305,3475522973,Staten Island,5,501,49,5042108,5028230017,SI37,6,,-74.06935109,40.61930912,"(40.619309116944855, -74.06935108955143)"
1355255-DCA,Business,12/31/11,Inactive,5/21/10,Tobacco Retail Dealer,THREE 01 DELI CORP.,,301,E 4TH ST,,NEW YORK,NY,10009,2122609918,Manhattan,1,103,2,1004408,1003740001,MN28,2601,,-73.97980798,40.72213934,"(40.72213933658976, -73.9798079824412)"
2015200-1-DCA,Business,12/31/15,Inactive,11/3/14,Tobacco Retail Dealer,JLR DELI GROCERY CORP.,,463,LIBERTY AVE,,BROOKLYN,NY,11207,7188278766,Brooklyn,3,305,37,3083590,3036910032,BK82,1198,,-73.89263291,40.67498258,"(40.674982578514104, -73.89263290931906)"
1223150-DCA,Business,12/31/14,Inactive,4/7/06,Tobacco Retail Dealer,FULTON GOURMET DELI & GROCERY CORP.,,1339,FULTON ST,,BROOKLYN,NY,11216,7188570380,Brooklyn,3,303,36,3053248,3018490035,BK75,249,,-73.9480031,40.68031285,"(40.680312851038515, -73.94800310083563)"
